customer_id,age,gender,signup_date,purchase_amount,annual_income,loyalty_score
bf38a952-0703-492a-a6c1-dce992db84b5,37.0,Other,2024-06-11,22.87,-8013.33,7.45
0123b967-020b-42c9-81bb-5c2d1e833bfd,,Other,2023-12-02,,,
821a4030-3928-4544-ac0a-4cf44f051114,36.0,Other,2024-12-22,215.81,11306.77,27.76
a030f216-1900-4263-b46f-bf864c44d6ca,43.0,Female,2025-06-15,,,
59d9534f-6e94-433b-a5fd-dcc7c44175d2,20.0,Male,2025-06-26,189.62,7421.24,5.38
3758aa51-77d2-447c-8fd6-35d5323c647f,36.0,Female,2024-06-11,587.21,57800.61,30.88
64fc3925-a32b-4bb9-93db-3d8fc1f4cbb4,37.0,Female,2025-07-01,427.21,41208.62,41.0
09ac6659-7f21-4457-8cac-c15c6b743703,49.0,Male,,893.74,87769.18,76.55
dbb10f64-3925-4b69-97cb-39d84356b470,,Male,2024-11-10,819.27,76616.76,
5d87c750-6124-4fd1-854a-c8f791cf5377,69.0,Male,2025-03-15,348.4,28084.69,62.08
07346a06-9796-4080-85c4-17decc8092d7,58.0,Other,2025-09-11,266.83,27972.68,65.82
a1f67cc0-1065-4b0a-95c8-4e32dd23f614,,Female,2025-10-15,385.9,35006.56,
ad905a83-0736-44f6-905c-ba96b3c2ee5c,57.0,Female,2025-10-07,594.39,60542.9,71.37
a6a83f3c-d34f-4f09-be3c-dca331e576d8,56.0,Female,2025-01-25,275.38,22094.05,47.26
2a67b85c-e462-4fe4-a126-1a22bd0bdf2f,35.0,Female,2025-05-17,627.91,63275.15,37.4
e1e99ec9-7413-4705-a777-93287b670da5,57.0,Female,2024-05-07,415.32,47267.49,57.76
03ea203c-10a3-4c22-96f9-fa059d08a72a,18.0,Other,2024-02-17,,,
f45b26ab-421b-4983-a5b4-32db2604e9f8,28.0,Male,2024-01-05,441.77,41378.79,29.52
cb66227a-750c-445f-ac51-c257763f14f4,45.0,Other,2025-09-18,301.52,30464.53,40.49
64819bf2-eaa5-47ba-9448-9ccb02c6b632,42.0,Other,2024-12-06,948.97,93815.79,72.36
578a854a-d6f2-4033-8af7-d34cf2d52090,67.0,Other,2025-10-18,765.97,76448.85,85.49
d18674e4-736c-4024-9333-108726264cd4,40.0,Male,2025-04-29,148.71,12010.9,22.07
f2689869-0991-4cea-90a4-5c6a6d764a0f,,Male,2025-03-05,869.78,86144.44,
6f1d80c0-ef84-420d-bb70-cdbb476b5703,47.0,Female,2024-05-24,,,
170dfa55-9deb-4dbb-b45b-2a0a968d2ee6,59.0,Other,2025-01-13,895.61,84626.03,74.74
c6f8a190-8857-4516-8aa5-7e278a03fa96,52.0,Female,2023-12-16,801.86,74979.79,77.06
59981677-1887-4a20-829f-37e480e77819,24.0,Male,2024-09-22,,,
002aa83b-5883-42dc-a61c-8d042697f32c,,Male,2023-12-28,32.24,-6206.49,
12ddecc1-2df8-45c0-9c74-454afc714acb,43.0,Male,2024-02-23,275.99,20495.92,30.82
0d8c6a4f-5ede-4a06-9461-4885afa689cc,65.0,Male,2024-05-13,546.22,54859.91,69.57
b9d86bce-21de-4dc3-aac3-dada1b20f3ec,69.0,Other,2025-06-16,637.14,58844.52,80.34
640193ea-7e00-46b2-84d7-95208d9f3ea8,66.0,Female,2024-06-26,265.31,28064.33,51.83
8b9d32c9-b374-454a-871f-d017dec9d2d7,19.0,Male,2025-09-26,147.96,13736.25,4.07
ae7e9302-e690-44a0-89d8-83a4c3f3a96d,18.0,Female,2025-05-18,836.58,73747.42,45.06
b3d613e4-0398-4ff7-b582-8cef0facfab7,65.0,Male,2024-03-12,984.56,101913.22,102.53
f811394e-8ba4-4304-bb76-7ee22f24ac6f,29.0,Female,2025-05-02,530.43,56510.88,34.92
569ba04e-8947-415f-96dc-815ce981d8d0,,Female,2024-03-20,179.96,11847.52,
96924bb6-f3fc-4453-93b3-657646fa9919,54.0,Male,2024-08-20,279.58,29048.36,39.2
13b234fc-7df8-4491-9fee-05aaeb170afe,49.0,Male,2025-10-15,28.21,-2897.44,34.38
89ead4c2-a78a-489a-8dba-f6a45ed583f0,26.0,Female,2024-09-29,915.16,92069.26,49.61
7e5116c3-2a23-4086-b1ef-6307e86f264e,58.0,Other,2024-08-01,126.57,5065.0,46.45
b0b6c925-794d-49d8-b005-3e7efab23434,52.0,Male,2025-01-24,580.75,48608.5,60.88
abc29188-27e9-4289-891e-349553584369,36.0,Male,2025-11-02,281.31,25209.25,37.81
ec83af50-ecba-4f5d-814e-a8030d2cda9a,65.0,Other,2025-10-07,558.64,54706.97,69.37
c8ac719e-96fa-4771-8c2a-015fa142e70c,33.0,Other,,654.91,63127.12,50.4
2cccf253-1af0-41df-b3c0-d287c2dcee93,20.0,Male,2024-08-03,831.44,77147.09,42.1
15d0fc86-fc86-4dff-9f2e-1a4d74b06ed5,37.0,Male,2024-02-10,214.36,18315.55,27.99
7bfdcf09-0834-4a74-b43a-5199b49f55be,41.0,Male,,20.89,1987.13,21.95
089199ef-cc66-488b-86b3-b447705e2c1d,50.0,Male,2025-01-28,145.52,13090.09,33.8
9bf89666-19e0-41d1-b9b0-242614eea613,41.0,Female,2025-02-28,901.02,91055.48,67.55
28c3ccd9-4f2d-47f9-951c-ec42b32e41e3,69.0,Female,2024-10-27,875.15,84161.63,93.44
bb7079e5-4606-4815-b693-c6df6cc5bf02,28.0,,2024-01-28,601.44,65536.63,40.85
68214bb1-4378-43bf-b08d-6bfacc3cec38,66.0,Male,2025-02-06,604.51,54109.37,77.48
7fb0f4ec-062f-40fc-bc24-0d35010de4b2,25.0,Female,2024-03-20,668.39,68924.13,44.1
52665f38-5bc9-44ef-a037-283322568ff0,53.0,Male,2024-07-10,183.62,23098.48,47.53
60ce91de-0d0c-4764-84e9-6b7e56bfa08d,55.0,Male,2024-11-10,915.27,93996.63,76.82
4975a2d1-8d0c-4b67-821f-ba370d760e75,57.0,Female,2025-02-21,424.58,40680.15,63.43
f6d5ad0b-a027-4f4b-a0a5-9825bed5cdde,37.0,Male,2025-11-02,389.31,35464.6,31.75
1dd95aba-99fd-4233-8abd-55a0ea8ad099,52.0,Female,2025-10-09,523.73,56955.98,62.16
c0e36129-9d8d-4cdf-b733-cea6691f4e3b,65.0,Female,2025-03-21,56.5,-2852.96,51.31
16b0fe9d-aa11-4866-9ad9-74b14574d56f,42.0,Female,2024-09-11,174.62,11423.17,22.11
46494acc-522c-41e3-84a2-1b8c92537995,52.0,Female,2024-02-03,740.65,71846.82,70.72
75489016-3241-4e5a-a796-01b9fb2dc0b4,,Female,2024-03-02,91.97,14057.21,
6e678c13-bae8-48c2-b153-e9e8f0956684,46.0,Other,2025-01-29,607.12,62154.49,53.78
99fb31f8-77cf-43e4-a06b-2c56d45f41d1,35.0,Other,2024-09-25,252.9,19394.03,35.54
12ebb7eb-8d56-4da8-8fc8-8d311566c397,63.0,Other,2025-03-23,,,
cd5db282-5aa5-40ed-a247-5384bc7d46b1,35.0,Other,2025-09-16,295.81,25526.25,26.93
1ad33cbb-98a5-4eba-b9e2-081637b599b7,19.0,Other,2024-08-07,362.12,31792.13,19.03
d956182b-20eb-4708-8b73-a8d68f014890,52.0,Female,2024-09-27,721.86,76818.26,72.72
1e7d57c3-10af-45d8-b0d3-849fa916752c,33.0,Male,2025-04-01,304.15,22587.27,28.72
7b138c0b-8709-4827-a4d0-07058ff6dab2,58.0,Male,2024-10-01,570.74,64600.0,73.33
1763eeb3-a1e3-4c03-8692-f739594a4af2,53.0,,2025-02-21,481.29,51600.88,60.7
e9e4c3c5-56ea-4361-b1b7-43c20c4fe78d,,Male,2025-03-04,667.03,71802.34,
d939a8e8-92c4-4c32-a16c-04ac42eeed6f,21.0,Male,2024-04-04,937.46,91533.94,47.22
81452fa9-50df-43d5-bf2b-b0d41811d45e,50.0,Other,2024-04-17,735.25,72535.77,65.21
b05198d6-c3c6-4d0b-b92d-cfc57889258c,31.0,Other,2025-01-12,222.79,14006.55,25.73
0e51b5e9-108f-4c39-a7f5-1d58ed9b8753,38.0,Other,2024-10-21,40.87,49.16,7.82
a4b85979-b37d-454e-add6-90767ac1956c,65.0,Male,2024-08-11,269.64,28404.86,71.79
bed025be-f31a-431f-8675-9a550986523c,37.0,Other,2025-07-07,599.13,65923.45,51.0
e7c94b20-68fb-40ad-a78d-c7b994844853,25.0,Female,2024-08-09,,,
c6cf5d9d-ac66-425c-8e1e-7cf8567dce59,24.0,Male,2025-06-28,501.4,47677.23,36.54
8492bf07-8d43-423c-bfd7-62d8eaf1a0c3,20.0,Male,2025-11-14,600.87,58863.58,43.49
bc139f86-35ce-42fb-b470-7a30e33bd416,34.0,Other,2024-12-16,340.9,26204.22,36.63
af9402dc-82b7-4b7e-89ac-8c4aa8e9e49b,50.0,Female,2023-12-02,773.2,80101.43,74.69
fbfcbfd5-36d8-4757-a20d-2e8e2d1bba2a,65.0,,2024-10-08,115.53,6644.85,51.86
0793d4c3-0d7a-4c07-afe5-2fcbfbc5c025,29.0,Other,2025-10-12,84.39,6121.16,13.63
dc388d41-1a9e-4b5a-8827-711317fbe00a,68.0,Male,2024-12-19,730.91,70584.38,83.06
d95ac02c-7f35-4353-9a24-d44af7e5754d,39.0,Male,2024-10-20,500.54,45470.61,41.17
f0cd191b-ca27-42b1-86cd-079b06713a2e,39.0,Other,2024-12-18,691.52,68803.25,51.57
3f067299-5672-43e0-a25d-2fa8c5bec43a,63.0,,2024-09-05,440.48,42231.63,59.02
a6848855-a847-4ab7-833a-879999834050,47.0,Male,2024-09-20,253.94,22480.73,40.22
37015cc3-2505-49fc-87c4-1302b1b0cbea,55.0,Male,2024-04-28,820.91,78354.11,68.85
1b7e3cc3-770f-44c6-a27b-a9818b0c48dc,55.0,Other,2025-10-16,801.42,81612.06,77.24
18dce070-c6c2-4141-b67f-917710fc970e,62.0,Male,2024-04-18,697.75,77740.1,77.69
8a64fd80-4a71-4f70-8dba-fa18feac60e9,68.0,Other,2025-07-13,279.42,27630.57,63.22
b93bcc4d-b2f9-447b-a347-54ff154b8f45,25.0,Male,2025-07-11,594.33,63935.6,33.73
b39f9fae-cf7e-4221-86be-b4bc81da181e,44.0,Female,,367.36,28922.83,58.81
6f8b4ca3-82b3-4bcc-958c-cf95996ac018,44.0,Male,2024-10-26,100.67,9542.47,36.67
a7477183-aff6-4faa-8601-5ed350781a56,51.0,Other,2024-08-07,918.14,86397.11,72.07
46144b61-e49c-4e0b-92ea-382f6f16ac97,38.0,Male,2024-05-30,145.45,5922.81,27.43
e112394f-673e-4458-acee-e0b6ae7081b1,47.0,Other,2024-07-26,950.73,91501.24,72.99
8b5814b2-b85a-414f-a1bc-43ee3fc31380,50.0,Other,2025-10-25,451.55,50394.9,48.52
a9cb6c6c-4a79-4712-af76-261510de1b1b,45.0,Male,2024-09-24,193.28,22921.45,28.86
d332b399-b954-44f6-b3c3-a2f488539a85,64.0,Other,2024-10-02,546.48,55304.07,74.3
932cbc31-f8f8-4bd6-acbe-6d21e2250b34,50.0,Male,2024-06-20,874.22,79754.13,71.67
d2ab37c9-095f-4663-aaa3-a3bd059d86f3,22.0,Female,2024-11-21,734.9,72268.47,45.39
131b70e8-e0a9-4ae4-9416-4af41c30de83,,Other,2024-07-20,808.5,82242.92,
421bc689-cfd5-4a75-add4-e3d4edcea4ab,36.0,Other,2024-03-17,662.2,66734.54,57.45
ee4647ab-9bfe-4934-98a0-271ec8c5d1bc,21.0,Other,2024-12-10,695.35,60008.99,33.29
7b0fcdb6-3f48-46d0-a690-9cda44af6b8f,52.0,Other,2025-01-04,850.7,80574.24,78.22
db6033e5-b90d-4686-8a7f-1369805f27b9,66.0,Female,2024-02-15,257.17,24348.09,62.56
06b4914a-19eb-40d9-9b24-55995b957216,34.0,Female,2025-11-07,494.53,51487.59,37.72
f111ef26-49d2-4629-ab5a-5c3a00b25da5,61.0,Male,2025-07-28,229.0,10823.18,49.2
689fc3d1-d3cb-40f4-90d2-6a1af146dff7,45.0,Other,,987.79,98156.19,84.0
7e940b40-ccd8-4bb8-9ecf-2cf4684426b0,47.0,Other,2024-03-31,944.62,95292.0,76.86
a4150406-f7c1-45bf-9a3e-822e4f49aad2,46.0,Female,2024-01-03,49.03,7750.34,32.38
df7b786d-7c05-4f70-be80-f9795fe42d8a,63.0,Male,2024-09-12,708.52,74031.53,75.29
18da8699-65a3-4e64-8ca8-7723a7183750,23.0,Female,2025-05-24,,,
aaf2e0f8-666a-41f1-865b-36b83739d5d6,52.0,Female,2025-09-17,188.77,13713.04,39.34
d33446f9-a11c-4128-80e2-d2511082abda,58.0,,2025-08-06,572.27,47171.67,66.95
dd9934bd-e2ed-4914-98c4-1d0b375351e0,54.0,Other,2024-11-07,916.33,89734.62,75.82
acde7611-d257-4798-9c11-6c4c01ee4cfa,41.0,Other,2025-02-14,43.61,7959.27,23.98
8d259cb6-a13f-4750-ade4-809ad48fa99c,46.0,Female,2024-07-24,700.45,76713.86,53.88
ec0ebe33-7041-4868-a56a-2a17210524c5,66.0,Female,2024-11-13,304.38,33022.12,56.19
4d36ec7a-55f6-438d-9e0f-24f634384df3,63.0,Female,2024-09-06,925.15,94743.52,93.77
b91c55f3-7406-4ffc-b9a3-6cbf26d055a2,48.0,Male,2025-10-29,971.35,99193.19,81.08
a6997000-424a-4e39-b676-6868be66f50b,52.0,Male,2025-05-25,944.82,91816.5,78.67
d6669bc9-9732-487d-8722-b46eed30757d,50.0,Female,2025-10-03,479.47,46624.35,49.92
8a6aca5a-34ed-411f-b706-83b1f09d8f8f,69.0,Other,2024-12-19,863.42,94664.7,88.02
d27f9c51-950d-467d-aec6-526338e362c5,38.0,Other,2025-05-25,,,
95f001ca-8795-4bab-b25d-3debcbc8f198,49.0,Male,2025-01-20,325.91,39732.7,49.44
7f94d115-2b95-444c-853d-74bd99d994bd,40.0,,2025-06-03,830.63,81374.73,67.7
455dc7e3-2af1-442d-9eba-4e640f6c50bc,50.0,Other,2024-05-07,46.64,9886.39,30.52
cac8b89b-6d5d-4623-ab2e-21ba76f19a9b,20.0,Male,2024-10-26,600.31,52529.06,25.97
7e92126d-01d9-4954-8475-f1241840c1e0,35.0,Other,2025-06-15,,,
6428cfce-b1d5-44b6-b639-a385bc8caba3,42.0,Female,2025-01-14,129.36,7987.36,25.25
63af11a3-2a43-4b9d-99be-45a4ebf1db5f,59.0,Male,2025-03-17,86.18,203.81,41.24
cdf4153e-e343-4462-9c6c-07dd6abb7dae,48.0,Female,2025-05-12,699.33,70725.36,70.85
e2c3e532-222f-4113-9d27-5454265bec93,20.0,Male,2025-02-28,346.48,38797.97,22.97
d167f597-c6e1-45aa-a2e1-77f928fd4996,57.0,Male,2025-03-31,727.52,68274.68,75.27
0d967a4c-c136-4979-8535-69eb43f02b82,63.0,Female,2025-04-25,74.7,-1382.36,40.81
80252f9b-b93e-4674-b0e6-81577408ffbf,41.0,Female,2024-02-01,322.14,30816.2,39.24
45a97994-b99d-449f-af67-d13fabe2c7ed,67.0,Male,2024-06-24,544.1,53409.84,80.28
fa277556-0fea-4c10-bb30-cca9fa710841,49.0,,2024-04-01,792.82,81881.49,68.08
d25ca37a-1ad3-4eec-b3df-e05367ceaba8,64.0,Other,2025-06-18,325.56,36371.18,67.67
b155e6a2-881c-4d32-83a6-2f9420d3a2cd,39.0,Other,2025-07-28,629.63,62247.67,58.32
53d131f1-9434-483d-b013-69fd537f4599,40.0,Female,2025-02-06,887.12,98006.97,74.25
7147c29b-34af-46a4-9119-98447300a015,19.0,Other,2025-01-16,619.7,62656.12,33.27
bd012051-2acf-4daa-b57a-33f289ad3aab,44.0,Other,2025-03-27,240.63,21254.36,39.92
aab77b21-b710-47f9-867a-2159906f32cf,59.0,Other,2024-04-03,34.16,-6067.72,48.26
0f944b61-3a62-40e5-b16d-50f6d016d2cd,19.0,Male,2024-03-10,871.4,85817.56,46.78
9a18c892-70d6-47d5-a57a-edbecced5b36,43.0,Other,2023-12-09,31.06,-7.06,22.84
c50aa29a-a7c9-4d3d-8eb0-90696a70c2cf,34.0,,2024-11-18,875.95,92395.08,57.24
dc238116-c684-455e-928c-868f2801bb90,57.0,Female,2025-09-30,533.65,55096.75,65.82
aceda367-9804-4486-bef4-371f1f2b2e33,50.0,Other,2024-09-19,939.68,88177.55,71.96
7c8358b3-6766-4fca-8e6f-04698b066e15,26.0,Male,2025-08-09,800.8,80812.66,47.1
e5a6382a-7202-4563-bbef-7d22e8aea852,60.0,Male,2024-06-27,997.95,103357.66,96.66
43649883-c970-4600-834c-59e875f17810,65.0,Female,2024-05-06,357.2,42480.91,52.54
3637f1c5-ba2f-407d-a80a-a415e3c3d843,56.0,Male,2024-10-12,769.52,81207.98,83.31
721336f4-133a-4e14-bc1e-ed13af5b1759,46.0,Male,2025-02-21,407.91,43801.79,53.06
7d152480-5cd2-4ebd-8771-22b059390e96,59.0,Other,2024-06-21,485.08,48145.57,61.82
567dbfaf-d856-49a5-8f04-4fa44042a047,43.0,Other,2025-09-19,631.23,64649.01,58.58
746272b1-4206-4226-9699-61a2e547b5f1,52.0,Male,2025-06-20,874.94,93738.37,77.09
7d7b0edd-8c99-4991-9be1-917073b2daaf,67.0,Female,2025-05-09,984.24,91941.91,103.49
9324e88f-91f1-4eb7-b06f-9f0b38fb500a,42.0,Female,2024-11-01,770.59,75132.07,66.88
92aa5335-edbe-4644-ade7-de37059e15c3,41.0,Other,2025-01-13,423.59,37729.25,36.34
d173865c-2778-4ac7-a585-ded8348c6783,30.0,Male,2024-06-17,427.14,43848.87,35.68
d1fd18da-a3b9-4f84-a3ce-6e36a3816cb6,,Other,2025-11-08,,,
047ae987-b00d-4dd7-8013-4db3b5002910,53.0,Female,2024-06-01,246.39,20587.37,46.51
06fdf626-cea7-4b49-b33c-8cb6e47d6765,62.0,Male,2025-07-08,119.37,-1296.22,44.82
51ed292d-40b2-44b1-a24f-aaebb2068613,,Other,2025-09-20,361.08,33174.21,
4cedf20f-3ab3-4099-a573-7c9283f3db81,18.0,Other,2024-12-16,294.37,33018.8,19.43
6255bbd3-2311-4424-81c5-d9f2ad1c2cfb,25.0,Female,2025-10-08,303.35,32052.78,17.85
b7d9cb1d-c1f1-4f51-ac8b-5691162da309,63.0,Other,2025-04-05,241.27,25192.51,48.97
070d5713-c216-45f2-9ea5-cc626b7d17fe,33.0,Female,2025-01-05,51.67,2370.78,14.66
0764dc38-3c71-45f8-af5e-29f50879359c,31.0,Female,2024-04-11,27.7,-5061.97,15.58
e052e687-55fe-4256-9513-3a65ae92903c,29.0,Male,2025-09-13,987.85,101549.38,61.47
6016fde4-f4eb-4fe3-8224-029942127c12,68.0,Male,2023-12-23,433.5,38428.45,76.59
9411dbde-6939-4c98-8aec-a771c2016729,,Other,2025-10-21,390.48,49145.55,
4050c872-9ed0-4408-b1f6-8e941a35951d,32.0,Female,2024-07-10,,,
1e597ba9-49cf-4d08-bb16-a79d1a5d2e1d,45.0,Female,2024-12-21,226.07,18602.62,38.86
e639c188-87bc-4a06-ba35-c33c3236883f,,Male,2025-09-21,950.46,92113.71,
5820e4d7-6f5b-4163-baf7-d2006ba35617,19.0,,2024-03-21,788.48,78233.82,39.35
1de2732b-6932-4bb2-9319-585a50303b78,49.0,Female,2024-12-23,98.52,7337.51,39.96
92683a29-dd7f-40b4-bb2e-14ec4a5583d8,40.0,Male,2025-04-24,423.4,47156.94,42.1
894a7d3d-8b28-42d5-bb0c-b07fe9096fbc,39.0,Other,2025-03-08,880.33,88971.05,67.12
ce7bfa9a-3dbf-497d-ac77-9ff948c05e1e,68.0,,2025-05-03,945.28,90985.72,94.75
569c2c9e-f9a2-472b-b354-ebcb8f83e5d6,42.0,Male,2024-09-15,472.73,56041.45,41.67
4f13c82b-7813-4163-8a70-c53ef1a1083b,39.0,Other,2025-09-27,617.28,61535.39,50.62
f88745e1-dde5-48c3-8a2d-eed1940a70a1,39.0,Female,2025-07-16,175.36,20193.25,30.31
4a143a6f-952a-41e2-9f97-f1590826387f,66.0,Other,,991.26,96278.55,93.44
7edf9326-ebda-441a-a63a-091ab903c3a6,,Other,2025-01-05,239.35,24671.91,
4d4fbf63-466a-40e3-a338-05430f801217,59.0,Female,2025-08-30,943.3,95998.07,82.72
ab732c48-4daf-4ce3-a231-f99ec114628a,23.0,Other,2025-01-04,653.15,55488.3,42.97
d2002ae7-88a9-4861-a5e4-59fc600725af,32.0,Male,2025-04-05,611.66,70793.71,42.61
38ca23b8-bfb2-4532-9e4e-62b748a5ae18,60.0,Male,2024-11-12,517.56,57601.33,74.01
68170037-6b8f-4f0f-b3b4-3131fb81a31f,54.0,Male,2025-02-02,238.36,20769.68,54.32
124e5578-697d-41f2-ab4f-9dabc7fd00ef,50.0,Other,2024-03-13,184.76,11793.61,39.62
7dfd1f8b-e762-47f6-a123-d4437b02510e,25.0,Male,2025-02-22,228.28,23468.41,12.69
0067046a-3944-4097-b98b-b72ab766b717,61.0,Other,,194.57,18736.04,40.88
8093f46d-7d4c-4816-b1c1-f6742527120f,61.0,Male,2025-02-08,781.79,79796.57,73.81
39bfc12a-a608-4adf-a9fb-9957b9cf6d65,22.0,,2025-11-19,356.62,35739.66,14.44
3c193305-766c-425c-802d-369830c24c0e,56.0,Other,2024-06-26,67.26,7887.33,46.83
6d706a45-1762-45a6-8720-4c8453669fe2,21.0,Other,2024-10-22,969.41,104334.23,52.07
c1e5e464-b5d2-4bd2-9ccd-00bcef8025d7,23.0,Male,2024-12-25,884.95,91349.3,51.1
cefd8eb6-3be1-4da5-b580-2ca4177fdb9f,62.0,Female,2024-09-13,928.47,87686.15,78.5
7b0806d3-1bd9-4907-8dda-dfd290d70930,49.0,Male,2024-09-07,994.96,106508.75,74.25
9e944df3-3120-4310-a9f6-2dcadac2d360,69.0,Male,2024-09-30,182.16,25243.63,62.96
e9e20c13-cd34-49c5-a37a-62ce7708368e,47.0,Female,2025-01-10,402.28,55185.32,49.58
02938bc6-f977-4d4c-bd94-c398baa7a972,64.0,Female,2025-10-09,760.66,70252.0,82.3
db9c8d0f-c3a2-4b66-ac4d-63a28e5a1c25,52.0,Male,,,,
ba3f2ccf-b109-49a8-ab44-aecc7b93a264,57.0,Female,2025-05-09,162.36,4616.56,53.93
71ac47e7-d220-4a5d-917c-021717f6e357,69.0,Male,2025-02-16,817.67,84432.68,89.73
1e5a3b27-9c91-43b8-89d1-30b64f94913a,33.0,Other,2024-08-02,232.2,19388.23,26.12
4fd14479-cf34-4138-a338-a2fdc4c44704,30.0,Male,2024-04-11,231.58,31683.41,23.76
b602aadf-b6c2-4d30-83de-16dfe26317ba,67.0,Other,2024-02-20,541.6,49719.71,86.8
0d050010-8665-4a31-aedd-9dd5793b7499,59.0,Male,2025-01-03,,,
e8bb4886-306e-4ff1-91ec-5746be93009a,47.0,Female,2025-04-06,584.29,55577.7,60.81
63a0e411-57fa-486c-8e2e-b5de29df8275,36.0,Other,2024-06-20,100.57,-1133.95,21.44
cc7c7ebf-a589-4d8e-aaf9-126c3bb5c537,34.0,Female,2024-10-16,878.69,91627.69,62.46
aa892671-d57f-4e9f-953e-287a6ec2da57,36.0,Other,2025-11-16,272.94,15946.75,27.5
585c0aad-a8ed-4b95-92d5-744070c9d883,45.0,Other,2025-06-27,138.22,12714.49,32.51
6732adc1-e79e-4e9b-85ed-ee7284dcd1fa,43.0,Male,2025-08-03,889.86,78619.04,72.57
a9885ad5-f856-459b-87fb-5727ba220ecf,54.0,Male,2025-06-19,956.09,94141.68,98.73
d80165a4-2899-4c3c-8a0a-16f1be9dace7,43.0,Male,2024-02-27,863.51,94545.4,71.71
befaa9ea-bfc6-4f0f-87be-3c029eb8b68c,40.0,Male,2025-10-23,811.42,82834.6,57.84
339e756c-e4bd-4611-8cb7-7b3682dd7edf,26.0,Female,,658.69,61182.45,38.47
59113af6-c221-45e2-87bf-238f0293c4d2,29.0,Male,2025-02-17,555.35,54835.03,36.01
047bd801-3d8f-4ac0-bc8d-bbf20acc4423,18.0,Male,2024-07-04,96.12,8381.05,-4.83
07595af9-599a-43f3-b401-1d61df14c5fd,18.0,Other,2024-04-25,414.37,43017.64,18.68
ad4ad224-e0d2-406a-864e-0dcf636e3a2e,64.0,Female,2025-03-12,378.96,30219.28,67.29
f703f918-9975-4a6c-a084-e2623ce588fc,51.0,Female,2025-06-06,267.16,28647.22,38.82
4772cfe3-d379-4f41-915f-c3772912763d,,Other,2024-12-25,726.19,58842.18,
a4cb8d83-dadc-4086-a84e-6db2219dd74e,65.0,Other,2024-08-11,500.92,46306.52,73.25
8682c979-ef3c-4bab-9567-e9655c936d99,42.0,Male,2023-12-31,90.24,5251.64,23.7
b3d7f64f-3191-4f57-9c82-307f3ecbbc9c,57.0,Female,2025-10-26,227.98,24866.72,48.38
8fc52ecd-6ae4-4d48-92d7-d7a28f36c35b,62.0,Male,2025-06-03,,,
872d6715-59e2-4d96-9860-0d9c17e18e3f,18.0,Other,2024-10-23,85.37,169.96,7.27
eac5995e-9c7f-4291-825e-91f3dd83450e,33.0,Male,,852.69,80303.23,57.36
2114a687-e2f4-42be-a471-bfc9d01b9feb,56.0,Female,2025-11-26,500.2,50376.13,60.76
5d279927-2ee3-42b7-b754-411b509937b5,22.0,Male,2025-11-24,485.78,47520.99,28.26
9479ff1a-5fdf-4f5e-85fb-8030e50f70b4,39.0,Female,2024-07-30,596.48,56278.03,47.62
9d8a375f-2325-4b41-835f-ce3f61cb73c3,46.0,Male,2024-12-14,826.43,80153.59,58.21
9d52c572-5db5-4c9d-977a-3803803dd54a,20.0,Male,2024-08-06,354.33,38029.73,29.45
9e44c961-286d-4cff-8a25-4fd674a58c6a,29.0,Female,2025-04-09,681.24,65204.61,45.46
c05fdaac-5b91-42ee-b830-aa1c830b013f,43.0,Female,2025-10-03,570.07,56047.5,54.74
c620ccf4-204f-4b60-9a2f-30e295da3a0e,33.0,Female,2025-07-19,274.36,37266.25,27.62
a5cad45b-194b-43b0-9fad-ee5d2d862d2d,68.0,Male,2024-04-13,879.84,80870.73,89.34
36c2399f-e8ef-4ea4-b2ee-7795e4f294e7,54.0,Male,2025-06-15,799.45,70554.89,74.27
3887f686-4248-4e41-8320-78c0410a2ef2,39.0,Male,2025-02-23,661.87,69741.25,45.5
c1ca385e-71f0-446d-ae2b-e6bd6b8c3f83,46.0,Other,2025-05-11,852.08,81772.95,81.42
9ec29fb5-aae2-4057-82ce-ffda799ce975,31.0,Male,2024-02-08,868.62,85256.97,50.0
4f5338c3-bb22-4fef-bcf0-e09d667a9fba,45.0,Female,2025-06-24,711.28,66942.13,56.73
71cb3a46-59c5-42ea-a3fb-a5eb3f3d5ae8,22.0,Female,2025-06-09,838.64,82500.42,43.62
e96d7abc-493b-4b0c-a753-6d92b70149d1,64.0,Female,,700.5,77744.36,86.41
44fa22ef-16dc-4131-ab15-167d89f1cd7d,66.0,Male,2024-01-15,683.34,72017.27,81.13
a540a02e-2fa9-4a95-9eb3-372876679857,47.0,Female,2024-05-07,622.43,66123.68,53.16
022b050a-a9a9-4958-ad68-a2baf5b277a1,63.0,Female,2023-12-08,755.19,68232.08,88.05
f96da66d-1218-4805-b015-6c9e656529dd,69.0,Other,2024-07-29,167.02,9745.17,61.41
585149b1-81a2-4fc8-a8ac-087d4c67f388,22.0,Other,2025-03-10,882.06,74019.5,50.72
62cc7507-bdb8-4e8a-840e-b3890fae5c20,29.0,Female,2024-09-21,873.13,83259.88,58.02
41ab3664-7af7-4698-8e77-d768e62b8fcf,33.0,Other,2024-02-28,38.95,7260.74,27.92
7331df6c-98a9-48b4-be63-796be9a2a55d,43.0,Other,2025-09-17,827.56,85257.41,76.77
f82ebe14-b17b-4bc1-a69e-47dfcd22b3fc,43.0,Female,2025-04-26,137.58,11399.55,27.33
