customer_id,age,gender,signup_date,purchase_amount
7fb0f4ec-062f-40fc-bc24-0d35010de4b2,25.0,Female,2024-03-20,668.39
52665f38-5bc9-44ef-a037-283322568ff0,53.0,Male,2024-07-10,183.62
60ce91de-0d0c-4764-84e9-6b7e56bfa08d,55.0,Male,2024-11-10,915.27
4975a2d1-8d0c-4b67-821f-ba370d760e75,57.0,Female,2025-02-21,424.58
f6d5ad0b-a027-4f4b-a0a5-9825bed5cdde,37.0,Male,2025-11-02,389.31
1dd95aba-99fd-4233-8abd-55a0ea8ad099,52.0,Female,2025-10-09,523.73
c0e36129-9d8d-4cdf-b733-cea6691f4e3b,65.0,Female,2025-03-21,56.5
16b0fe9d-aa11-4866-9ad9-74b14574d56f,42.0,Female,2024-09-11,174.62
46494acc-522c-41e3-84a2-1b8c92537995,52.0,Female,2024-02-03,740.65
75489016-3241-4e5a-a796-01b9fb2dc0b4,,Female,2024-03-02,91.97
6e678c13-bae8-48c2-b153-e9e8f0956684,46.0,Other,2025-01-29,607.12
99fb31f8-77cf-43e4-a06b-2c56d45f41d1,35.0,Other,2024-09-25,252.9
12ebb7eb-8d56-4da8-8fc8-8d311566c397,63.0,Other,2025-03-23,
cd5db282-5aa5-40ed-a247-5384bc7d46b1,35.0,Other,2025-09-16,295.81
1ad33cbb-98a5-4eba-b9e2-081637b599b7,19.0,Other,2024-08-07,362.12
d956182b-20eb-4708-8b73-a8d68f014890,52.0,Female,2024-09-27,721.86
1e7d57c3-10af-45d8-b0d3-849fa916752c,33.0,Male,2025-04-01,304.15
7b138c0b-8709-4827-a4d0-07058ff6dab2,58.0,Male,2024-10-01,570.74
1763eeb3-a1e3-4c03-8692-f739594a4af2,53.0,,2025-02-21,481.29
e9e4c3c5-56ea-4361-b1b7-43c20c4fe78d,,Male,2025-03-04,667.03
d939a8e8-92c4-4c32-a16c-04ac42eeed6f,21.0,Male,2024-04-04,937.46
81452fa9-50df-43d5-bf2b-b0d41811d45e,50.0,Other,2024-04-17,735.25
b05198d6-c3c6-4d0b-b92d-cfc57889258c,31.0,Other,2025-01-12,222.79
0e51b5e9-108f-4c39-a7f5-1d58ed9b8753,38.0,Other,2024-10-21,40.87
a4b85979-b37d-454e-add6-90767ac1956c,65.0,Male,2024-08-11,269.64
bed025be-f31a-431f-8675-9a550986523c,37.0,Other,2025-07-07,599.13
e7c94b20-68fb-40ad-a78d-c7b994844853,25.0,Female,2024-08-09,
c6cf5d9d-ac66-425c-8e1e-7cf8567dce59,24.0,Male,2025-06-28,501.4
8492bf07-8d43-423c-bfd7-62d8eaf1a0c3,20.0,Male,2025-11-14,600.87
bc139f86-35ce-42fb-b470-7a30e33bd416,34.0,Other,2024-12-16,340.9
af9402dc-82b7-4b7e-89ac-8c4aa8e9e49b,50.0,Female,2023-12-02,773.2
fbfcbfd5-36d8-4757-a20d-2e8e2d1bba2a,65.0,,2024-10-08,115.53
0793d4c3-0d7a-4c07-afe5-2fcbfbc5c025,29.0,Other,2025-10-12,84.39
dc388d41-1a9e-4b5a-8827-711317fbe00a,68.0,Male,2024-12-19,730.91
d95ac02c-7f35-4353-9a24-d44af7e5754d,39.0,Male,2024-10-20,500.54
f0cd191b-ca27-42b1-86cd-079b06713a2e,39.0,Other,2024-12-18,691.52
3f067299-5672-43e0-a25d-2fa8c5bec43a,63.0,,2024-09-05,440.48
a6848855-a847-4ab7-833a-879999834050,47.0,Male,2024-09-20,253.94
37015cc3-2505-49fc-87c4-1302b1b0cbea,55.0,Male,2024-04-28,820.91
1b7e3cc3-770f-44c6-a27b-a9818b0c48dc,55.0,Other,2025-10-16,801.42
18dce070-c6c2-4141-b67f-917710fc970e,62.0,Male,2024-04-18,697.75
8a64fd80-4a71-4f70-8dba-fa18feac60e9,68.0,Other,2025-07-13,279.42
b93bcc4d-b2f9-447b-a347-54ff154b8f45,25.0,Male,2025-07-11,594.33
b39f9fae-cf7e-4221-86be-b4bc81da181e,44.0,Female,,367.36
6f8b4ca3-82b3-4bcc-958c-cf95996ac018,44.0,Male,2024-10-26,100.67
a7477183-aff6-4faa-8601-5ed350781a56,51.0,Other,2024-08-07,918.14
46144b61-e49c-4e0b-92ea-382f6f16ac97,38.0,Male,2024-05-30,145.45
e112394f-673e-4458-acee-e0b6ae7081b1,47.0,Other,2024-07-26,950.73
8b5814b2-b85a-414f-a1bc-43ee3fc31380,50.0,Other,2025-10-25,451.55
a9cb6c6c-4a79-4712-af76-261510de1b1b,45.0,Male,2024-09-24,193.28
d332b399-b954-44f6-b3c3-a2f488539a85,64.0,Other,2024-10-02,546.48
932cbc31-f8f8-4bd6-acbe-6d21e2250b34,50.0,Male,2024-06-20,874.22
d2ab37c9-095f-4663-aaa3-a3bd059d86f3,22.0,Female,2024-11-21,734.9
131b70e8-e0a9-4ae4-9416-4af41c30de83,,Other,2024-07-20,808.5
421bc689-cfd5-4a75-add4-e3d4edcea4ab,36.0,Other,2024-03-17,662.2
ee4647ab-9bfe-4934-98a0-271ec8c5d1bc,21.0,Other,2024-12-10,695.35
7b0fcdb6-3f48-46d0-a690-9cda44af6b8f,52.0,Other,2025-01-04,850.7
db6033e5-b90d-4686-8a7f-1369805f27b9,66.0,Female,2024-02-15,257.17
06b4914a-19eb-40d9-9b24-55995b957216,34.0,Female,2025-11-07,494.53
f111ef26-49d2-4629-ab5a-5c3a00b25da5,61.0,Male,2025-07-28,229.0
689fc3d1-d3cb-40f4-90d2-6a1af146dff7,45.0,Other,,987.79
7e940b40-ccd8-4bb8-9ecf-2cf4684426b0,47.0,Other,2024-03-31,944.62
a4150406-f7c1-45bf-9a3e-822e4f49aad2,46.0,Female,2024-01-03,49.03
df7b786d-7c05-4f70-be80-f9795fe42d8a,63.0,Male,2024-09-12,708.52
18da8699-65a3-4e64-8ca8-7723a7183750,23.0,Female,2025-05-24,
aaf2e0f8-666a-41f1-865b-36b83739d5d6,52.0,Female,2025-09-17,188.77
d33446f9-a11c-4128-80e2-d2511082abda,58.0,,2025-08-06,572.27
dd9934bd-e2ed-4914-98c4-1d0b375351e0,54.0,Other,2024-11-07,916.33
acde7611-d257-4798-9c11-6c4c01ee4cfa,41.0,Other,2025-02-14,43.61
8d259cb6-a13f-4750-ade4-809ad48fa99c,46.0,Female,2024-07-24,700.45
ec0ebe33-7041-4868-a56a-2a17210524c5,66.0,Female,2024-11-13,304.38
4d36ec7a-55f6-438d-9e0f-24f634384df3,63.0,Female,2024-09-06,925.15
b91c55f3-7406-4ffc-b9a3-6cbf26d055a2,48.0,Male,2025-10-29,971.35
a6997000-424a-4e39-b676-6868be66f50b,52.0,Male,2025-05-25,944.82
d6669bc9-9732-487d-8722-b46eed30757d,50.0,Female,2025-10-03,479.47
8a6aca5a-34ed-411f-b706-83b1f09d8f8f,69.0,Other,2024-12-19,863.42
d27f9c51-950d-467d-aec6-526338e362c5,38.0,Other,2025-05-25,
95f001ca-8795-4bab-b25d-3debcbc8f198,49.0,Male,2025-01-20,325.91
7f94d115-2b95-444c-853d-74bd99d994bd,40.0,,2025-06-03,830.63
455dc7e3-2af1-442d-9eba-4e640f6c50bc,50.0,Other,2024-05-07,46.64
cac8b89b-6d5d-4623-ab2e-21ba76f19a9b,20.0,Male,2024-10-26,600.31
7e92126d-01d9-4954-8475-f1241840c1e0,35.0,Other,2025-06-15,
6428cfce-b1d5-44b6-b639-a385bc8caba3,42.0,Female,2025-01-14,129.36
63af11a3-2a43-4b9d-99be-45a4ebf1db5f,59.0,Male,2025-03-17,86.18
cdf4153e-e343-4462-9c6c-07dd6abb7dae,48.0,Female,2025-05-12,699.33
e2c3e532-222f-4113-9d27-5454265bec93,20.0,Male,2025-02-28,346.48
d167f597-c6e1-45aa-a2e1-77f928fd4996,57.0,Male,2025-03-31,727.52
0d967a4c-c136-4979-8535-69eb43f02b82,63.0,Female,2025-04-25,74.7
80252f9b-b93e-4674-b0e6-81577408ffbf,41.0,Female,2024-02-01,322.14
45a97994-b99d-449f-af67-d13fabe2c7ed,67.0,Male,2024-06-24,544.1
fa277556-0fea-4c10-bb30-cca9fa710841,49.0,,2024-04-01,792.82
d25ca37a-1ad3-4eec-b3df-e05367ceaba8,64.0,Other,2025-06-18,325.56
b155e6a2-881c-4d32-83a6-2f9420d3a2cd,39.0,Other,2025-07-28,629.63
53d131f1-9434-483d-b013-69fd537f4599,40.0,Female,2025-02-06,887.12
7147c29b-34af-46a4-9119-98447300a015,19.0,Other,2025-01-16,619.7
bd012051-2acf-4daa-b57a-33f289ad3aab,44.0,Other,2025-03-27,240.63
aab77b21-b710-47f9-867a-2159906f32cf,59.0,Other,2024-04-03,34.16
0f944b61-3a62-40e5-b16d-50f6d016d2cd,19.0,Male,2024-03-10,871.4
9a18c892-70d6-47d5-a57a-edbecced5b36,43.0,Other,2023-12-09,31.06
c50aa29a-a7c9-4d3d-8eb0-90696a70c2cf,34.0,,2024-11-18,875.95
dc238116-c684-455e-928c-868f2801bb90,57.0,Female,2025-09-30,533.65
aceda367-9804-4486-bef4-371f1f2b2e33,50.0,Other,2024-09-19,939.68
7c8358b3-6766-4fca-8e6f-04698b066e15,26.0,Male,2025-08-09,800.8
e5a6382a-7202-4563-bbef-7d22e8aea852,60.0,Male,2024-06-27,997.95
43649883-c970-4600-834c-59e875f17810,65.0,Female,2024-05-06,357.2
3637f1c5-ba2f-407d-a80a-a415e3c3d843,56.0,Male,2024-10-12,769.52
721336f4-133a-4e14-bc1e-ed13af5b1759,46.0,Male,2025-02-21,407.91
7d152480-5cd2-4ebd-8771-22b059390e96,59.0,Other,2024-06-21,485.08
567dbfaf-d856-49a5-8f04-4fa44042a047,43.0,Other,2025-09-19,631.23
746272b1-4206-4226-9699-61a2e547b5f1,52.0,Male,2025-06-20,874.94
7d7b0edd-8c99-4991-9be1-917073b2daaf,67.0,Female,2025-05-09,984.24
9324e88f-91f1-4eb7-b06f-9f0b38fb500a,42.0,Female,2024-11-01,770.59
92aa5335-edbe-4644-ade7-de37059e15c3,41.0,Other,2025-01-13,423.59
d173865c-2778-4ac7-a585-ded8348c6783,30.0,Male,2024-06-17,427.14
d1fd18da-a3b9-4f84-a3ce-6e36a3816cb6,,Other,2025-11-08,
047ae987-b00d-4dd7-8013-4db3b5002910,53.0,Female,2024-06-01,246.39
06fdf626-cea7-4b49-b33c-8cb6e47d6765,62.0,Male,2025-07-08,119.37
51ed292d-40b2-44b1-a24f-aaebb2068613,,Other,2025-09-20,361.08
4cedf20f-3ab3-4099-a573-7c9283f3db81,18.0,Other,2024-12-16,294.37
6255bbd3-2311-4424-81c5-d9f2ad1c2cfb,25.0,Female,2025-10-08,303.35
b7d9cb1d-c1f1-4f51-ac8b-5691162da309,63.0,Other,2025-04-05,241.27
070d5713-c216-45f2-9ea5-cc626b7d17fe,33.0,Female,2025-01-05,51.67
0764dc38-3c71-45f8-af5e-29f50879359c,31.0,Female,2024-04-11,27.7
e052e687-55fe-4256-9513-3a65ae92903c,29.0,Male,2025-09-13,987.85
6016fde4-f4eb-4fe3-8224-029942127c12,68.0,Male,2023-12-23,433.5
9411dbde-6939-4c98-8aec-a771c2016729,,Other,2025-10-21,390.48
4050c872-9ed0-4408-b1f6-8e941a35951d,32.0,Female,2024-07-10,
1e597ba9-49cf-4d08-bb16-a79d1a5d2e1d,45.0,Female,2024-12-21,226.07
e639c188-87bc-4a06-ba35-c33c3236883f,,Male,2025-09-21,950.46
5820e4d7-6f5b-4163-baf7-d2006ba35617,19.0,,2024-03-21,788.48
1de2732b-6932-4bb2-9319-585a50303b78,49.0,Female,2024-12-23,98.52
92683a29-dd7f-40b4-bb2e-14ec4a5583d8,40.0,Male,2025-04-24,423.4
894a7d3d-8b28-42d5-bb0c-b07fe9096fbc,39.0,Other,2025-03-08,880.33
ce7bfa9a-3dbf-497d-ac77-9ff948c05e1e,68.0,,2025-05-03,945.28
569c2c9e-f9a2-472b-b354-ebcb8f83e5d6,42.0,Male,2024-09-15,472.73
4f13c82b-7813-4163-8a70-c53ef1a1083b,39.0,Other,2025-09-27,617.28
f88745e1-dde5-48c3-8a2d-eed1940a70a1,39.0,Female,2025-07-16,175.36
4a143a6f-952a-41e2-9f97-f1590826387f,66.0,Other,,991.26
7edf9326-ebda-441a-a63a-091ab903c3a6,,Other,2025-01-05,239.35
4d4fbf63-466a-40e3-a338-05430f801217,59.0,Female,2025-08-30,943.3
ab732c48-4daf-4ce3-a231-f99ec114628a,23.0,Other,2025-01-04,653.15
d2002ae7-88a9-4861-a5e4-59fc600725af,32.0,Male,2025-04-05,611.66
38ca23b8-bfb2-4532-9e4e-62b748a5ae18,60.0,Male,2024-11-12,517.56
68170037-6b8f-4f0f-b3b4-3131fb81a31f,54.0,Male,2025-02-02,238.36
124e5578-697d-41f2-ab4f-9dabc7fd00ef,50.0,Other,2024-03-13,184.76
7dfd1f8b-e762-47f6-a123-d4437b02510e,25.0,Male,2025-02-22,228.28
0067046a-3944-4097-b98b-b72ab766b717,61.0,Other,,194.57
8093f46d-7d4c-4816-b1c1-f6742527120f,61.0,Male,2025-02-08,781.79
39bfc12a-a608-4adf-a9fb-9957b9cf6d65,22.0,,2025-11-19,356.62
3c193305-766c-425c-802d-369830c24c0e,56.0,Other,2024-06-26,67.26
6d706a45-1762-45a6-8720-4c8453669fe2,21.0,Other,2024-10-22,969.41
c1e5e464-b5d2-4bd2-9ccd-00bcef8025d7,23.0,Male,2024-12-25,884.95
cefd8eb6-3be1-4da5-b580-2ca4177fdb9f,62.0,Female,2024-09-13,928.47
7b0806d3-1bd9-4907-8dda-dfd290d70930,49.0,Male,2024-09-07,994.96
9e944df3-3120-4310-a9f6-2dcadac2d360,69.0,Male,2024-09-30,182.16
e9e20c13-cd34-49c5-a37a-62ce7708368e,47.0,Female,2025-01-10,402.28
02938bc6-f977-4d4c-bd94-c398baa7a972,64.0,Female,2025-10-09,760.66
db9c8d0f-c3a2-4b66-ac4d-63a28e5a1c25,52.0,Male,,
ba3f2ccf-b109-49a8-ab44-aecc7b93a264,57.0,Female,2025-05-09,162.36
71ac47e7-d220-4a5d-917c-021717f6e357,69.0,Male,2025-02-16,817.67
1e5a3b27-9c91-43b8-89d1-30b64f94913a,33.0,Other,2024-08-02,232.2
4fd14479-cf34-4138-a338-a2fdc4c44704,30.0,Male,2024-04-11,231.58
b602aadf-b6c2-4d30-83de-16dfe26317ba,67.0,Other,2024-02-20,541.6
0d050010-8665-4a31-aedd-9dd5793b7499,59.0,Male,2025-01-03,
e8bb4886-306e-4ff1-91ec-5746be93009a,47.0,Female,2025-04-06,584.29
63a0e411-57fa-486c-8e2e-b5de29df8275,36.0,Other,2024-06-20,100.57
cc7c7ebf-a589-4d8e-aaf9-126c3bb5c537,34.0,Female,2024-10-16,878.69
aa892671-d57f-4e9f-953e-287a6ec2da57,36.0,Other,2025-11-16,272.94
585c0aad-a8ed-4b95-92d5-744070c9d883,45.0,Other,2025-06-27,138.22
6732adc1-e79e-4e9b-85ed-ee7284dcd1fa,43.0,Male,2025-08-03,889.86
a9885ad5-f856-459b-87fb-5727ba220ecf,54.0,Male,2025-06-19,956.09
d80165a4-2899-4c3c-8a0a-16f1be9dace7,43.0,Male,2024-02-27,863.51
befaa9ea-bfc6-4f0f-87be-3c029eb8b68c,40.0,Male,2025-10-23,811.42
339e756c-e4bd-4611-8cb7-7b3682dd7edf,26.0,Female,,658.69
59113af6-c221-45e2-87bf-238f0293c4d2,29.0,Male,2025-02-17,555.35
047bd801-3d8f-4ac0-bc8d-bbf20acc4423,18.0,Male,2024-07-04,96.12
07595af9-599a-43f3-b401-1d61df14c5fd,18.0,Other,2024-04-25,414.37
ad4ad224-e0d2-406a-864e-0dcf636e3a2e,64.0,Female,2025-03-12,378.96
f703f918-9975-4a6c-a084-e2623ce588fc,51.0,Female,2025-06-06,267.16
4772cfe3-d379-4f41-915f-c3772912763d,,Other,2024-12-25,726.19
a4cb8d83-dadc-4086-a84e-6db2219dd74e,65.0,Other,2024-08-11,500.92
8682c979-ef3c-4bab-9567-e9655c936d99,42.0,Male,2023-12-31,90.24
b3d7f64f-3191-4f57-9c82-307f3ecbbc9c,57.0,Female,2025-10-26,227.98
8fc52ecd-6ae4-4d48-92d7-d7a28f36c35b,62.0,Male,2025-06-03,
872d6715-59e2-4d96-9860-0d9c17e18e3f,18.0,Other,2024-10-23,85.37
eac5995e-9c7f-4291-825e-91f3dd83450e,33.0,Male,,852.69
2114a687-e2f4-42be-a471-bfc9d01b9feb,56.0,Female,2025-11-26,500.2
5d279927-2ee3-42b7-b754-411b509937b5,22.0,Male,2025-11-24,485.78
9479ff1a-5fdf-4f5e-85fb-8030e50f70b4,39.0,Female,2024-07-30,596.48
9d8a375f-2325-4b41-835f-ce3f61cb73c3,46.0,Male,2024-12-14,826.43
9d52c572-5db5-4c9d-977a-3803803dd54a,20.0,Male,2024-08-06,354.33
9e44c961-286d-4cff-8a25-4fd674a58c6a,29.0,Female,2025-04-09,681.24
c05fdaac-5b91-42ee-b830-aa1c830b013f,43.0,Female,2025-10-03,570.07
c620ccf4-204f-4b60-9a2f-30e295da3a0e,33.0,Female,2025-07-19,274.36
a5cad45b-194b-43b0-9fad-ee5d2d862d2d,68.0,Male,2024-04-13,879.84
36c2399f-e8ef-4ea4-b2ee-7795e4f294e7,54.0,Male,2025-06-15,799.45
3887f686-4248-4e41-8320-78c0410a2ef2,39.0,Male,2025-02-23,661.87
c1ca385e-71f0-446d-ae2b-e6bd6b8c3f83,46.0,Other,2025-05-11,852.08
9ec29fb5-aae2-4057-82ce-ffda799ce975,31.0,Male,2024-02-08,868.62
4f5338c3-bb22-4fef-bcf0-e09d667a9fba,45.0,Female,2025-06-24,711.28
71cb3a46-59c5-42ea-a3fb-a5eb3f3d5ae8,22.0,Female,2025-06-09,838.64
e96d7abc-493b-4b0c-a753-6d92b70149d1,64.0,Female,,700.5
44fa22ef-16dc-4131-ab15-167d89f1cd7d,66.0,Male,2024-01-15,683.34
a540a02e-2fa9-4a95-9eb3-372876679857,47.0,Female,2024-05-07,622.43
022b050a-a9a9-4958-ad68-a2baf5b277a1,63.0,Female,2023-12-08,755.19
f96da66d-1218-4805-b015-6c9e656529dd,69.0,Other,2024-07-29,167.02
585149b1-81a2-4fc8-a8ac-087d4c67f388,22.0,Other,2025-03-10,882.06
62cc7507-bdb8-4e8a-840e-b3890fae5c20,29.0,Female,2024-09-21,873.13
41ab3664-7af7-4698-8e77-d768e62b8fcf,33.0,Other,2024-02-28,38.95
7331df6c-98a9-48b4-be63-796be9a2a55d,43.0,Other,2025-09-17,827.56
f82ebe14-b17b-4bc1-a69e-47dfcd22b3fc,43.0,Female,2025-04-26,137.58
1bf4b9e3-2669-4151-9335-6cb00de359d4,65.0,Male,2025-08-14,341.77
1e796a12-9757-420d-b5ca-73fb355f4878,,Male,2025-01-08,746.07
a2e4b9b3-9e3e-4333-8345-0bab7b5e0f51,56.0,Female,2024-03-30,169.15
e7ef3eb6-c18f-4a38-bd08-ca147acb33ab,53.0,Male,2024-12-18,819.79
1494fbdc-bacf-4dc2-9c45-dd956940bc3b,50.0,Other,2024-04-14,833.81
b394b82a-6924-40be-93bb-bcf19bce1e2c,47.0,Female,2025-01-16,512.39
5e42fd25-b839-418d-8e31-779e0afa0156,54.0,Male,2024-12-07,16.32
a558f2c4-b581-4cac-9838-ac55d1afdc48,40.0,Male,2025-05-21,294.17
bdc86f6e-2e49-47d4-b763-0469158a6c66,27.0,Other,2025-08-04,620.76
89ae3010-be36-4002-8f2d-c2e52116592a,22.0,Female,2025-02-06,981.37
1540a62f-3079-4a94-ad3e-4119d39f7084,53.0,Female,2024-05-11,635.5
678b7122-112f-4ca8-a607-a964e1ffc75e,51.0,Other,2025-09-02,
7c87f8c6-dfdc-4f7a-8401-d1b2f7d55c3a,69.0,Female,2025-07-09,637.67
35d6df12-5a35-4d4d-84cd-1a35bbbb2b36,48.0,Female,2024-08-15,544.59
8c656496-d31e-4f0b-938d-cf026a65675d,27.0,,2025-04-04,782.05
2b0317b9-3299-4633-b825-420060c997dd,36.0,Other,2024-11-04,115.91
28aaa2e1-75f4-4f91-8d09-efb4fbfe6995,49.0,,2025-11-09,763.42
6bd21756-2ca8-4854-8437-3329d426b5d1,18.0,Female,2025-02-01,545.85
61434d60-cedd-40b0-8811-a56fd3a7a3f7,22.0,,2025-02-24,963.36
fa529e7f-ca03-4823-b825-eee6c168ae5b,62.0,Male,2024-04-04,348.45
c60adc2c-b139-41d5-8e74-81e5000db412,21.0,Female,2025-04-27,636.3
ad1f3503-5400-4cb1-9d6c-8ee7c39f0116,,,2023-12-16,932.71
94551b0c-41dc-4483-b194-081e63bd3879,41.0,Other,2024-04-04,111.48
101ad3b0-da8e-44ad-809d-f224df2b18a6,33.0,Female,2025-05-08,937.86
e013ee2e-80a8-42a8-9733-3af5893bbc68,19.0,Male,2024-10-24,
95b1e5bd-4cbb-450c-93f8-84db6256b64d,66.0,Other,2023-12-12,77.16
6f52d660-d9bf-4133-b362-c6f88658ba6b,45.0,Other,2024-10-16,307.95
0ff4dd8b-0608-4670-b7bc-592aee09087b,49.0,Other,,711.09
00f3132a-5715-4e92-8f39-893b18ad7851,44.0,Other,,76.68
2e65139c-3c6f-41c6-be34-2fecb590d790,,Other,,586.35
07524f67-bf11-4212-a15b-c37414e1373b,41.0,Other,2024-03-06,352.42
87acca39-bebf-4d27-89c4-bc3f8eb3a861,29.0,Other,2025-05-01,624.71
e58066ed-9a55-4c83-8247-6e4124801226,67.0,Male,2024-06-11,55.28
61ce9707-ef43-46f7-b78a-f4303ec46448,52.0,Female,2024-10-29,872.82
27413906-74ca-4ec9-8a3f-cb5a56148d71,50.0,Female,2024-03-25,973.75
e126a0e1-f5f9-4825-aaa5-b31df6796e4d,50.0,Male,2024-11-24,
e042606f-e0e2-4de1-946a-86c624811ee6,68.0,Other,2024-03-14,752.16
f9fa33e9-1ab9-40e5-9644-29af88613db9,60.0,Female,2025-04-10,138.79
87caa0e9-51ae-4d12-970a-ce19a7855b4d,54.0,Other,2025-05-28,760.68
756a8776-5bd6-4125-a55c-d36acf562674,29.0,Female,2024-03-11,34.34
23781b6f-1c54-49f4-b690-a78a5f341564,20.0,Other,2024-02-06,31.9
93168c58-3faf-474b-a560-ad992ba5ad2d,18.0,Male,2024-05-22,
7c6e7a74-7b66-433c-b179-3dbae2a5cfb7,50.0,Other,2024-07-02,493.76
7f5d6565-af66-44b6-95be-75c74216afc2,57.0,Female,2024-07-28,772.7
f0f9d39b-f944-4ef1-9cc0-1b31bf97e82e,,,2024-04-17,686.46
f89176f6-aca7-4eb1-822d-1613799fa9d0,60.0,Female,2024-06-10,451.44
fc2d4870-fe9a-48bc-94b6-1135c6645d14,61.0,Other,2025-10-09,280.89
8f856cd5-f5d8-4a98-bb6c-8850a998a959,46.0,Female,2024-11-28,
95119e75-616e-4ea2-b690-c05a50c1086d,30.0,Female,2025-05-22,431.92
22106b99-5f94-4e36-a0a3-133088c4b7a1,29.0,Female,,456.87
3e2ba089-7015-42e8-b479-fcd7789ae50d,48.0,Other,2025-03-01,171.99
7ec5474c-3b7d-4a98-994b-e33c15a709f8,63.0,Female,2024-01-11,796.86
3f723dfc-2e6f-4dd5-9f79-acfacc8a248b,19.0,Other,2024-01-18,696.75
6c8d967f-d3d4-4059-9daa-801f5d8f8a9b,68.0,Male,2024-08-29,228.56
b204351c-0128-49d0-9c25-b7bf1322433f,67.0,,2024-08-23,91.56
50c0369e-57f3-4b14-a30d-4b8f3283d997,52.0,Female,2025-03-23,683.69
260aa535-9350-4621-bde1-ad4215921bdd,40.0,Other,2024-01-28,657.97
273b51b1-7d54-4e44-ad7c-1dc1bba800f9,34.0,Female,2025-01-20,280.53
f4c39b1d-16f7-4478-ade7-296def1cead2,43.0,Other,2025-08-18,951.35
ea4f01a2-c631-4f94-bc92-68ad118cd072,,Other,2024-08-23,159.55
d628205c-3d4c-4812-8413-93fc4069f31e,46.0,Male,2024-05-18,438.01
9c1b6e10-d769-41e6-8f2e-2cca5b786d6f,43.0,Other,2024-04-20,944.18
57334393-ed25-44ad-8ee0-8e41aaa79ac3,,Other,2025-09-23,425.53
0f835054-699e-4801-a2f7-b5640d61842d,43.0,Female,2025-10-18,642.14
ff5b705a-1f84-4919-bf33-307004880f78,51.0,Female,2024-05-30,403.62
9e2d4d7d-49e3-4c98-8615-265c944703f0,68.0,Other,,281.47
7bd3a1d6-7f9b-47bc-9a67-0b2435baa42c,58.0,Male,2024-07-06,
8e28e567-6ae0-4f77-87dd-0e463fc6b17f,24.0,Female,2025-06-12,415.24
993b544a-0674-42d4-9b78-c5e9c51c5672,,Female,2025-05-11,895.16
bf8bc9ae-6f1c-4690-9e9a-ef4ec21ff53d,67.0,Male,2024-10-20,237.66
2cf40e78-fb98-476c-9c73-4f7e09eb3319,62.0,Female,2025-10-11,220.97
180ae861-613e-4a73-bf4b-10c011694bc6,28.0,Other,2024-05-14,40.82
8daecf91-16f7-4e52-9137-a8ec709fa5cb,46.0,Other,2024-11-23,655.15
179febc9-fc5a-4f17-ad87-c1704a92a183,53.0,Other,2024-01-22,374.84
202700e4-8297-41a8-9c82-ec440ad3c38e,42.0,Female,2025-07-20,865.71
9e73007b-2b76-4104-b12e-e77ae5b21d49,38.0,Female,2024-10-03,478.48
a77b9ff9-b208-4ff0-a2d3-0c6b2361ece4,53.0,Female,2024-06-17,968.51
a1ac360d-d2fb-4a2e-9f77-7ac006e5c19f,27.0,Female,2025-07-25,
3089c22f-6991-41a2-972b-0bf246c65b7f,54.0,Other,2024-05-28,869.94
dd386382-560d-4b46-82e7-482c96dcea8a,26.0,Male,2024-04-28,778.83
e1c6c446-21df-4ebf-9d4c-6b2e11e5e52b,41.0,Other,2025-01-07,773.21
9a155daf-3efa-4474-b193-40f279c426ac,52.0,Female,,846.34
791a0ac8-63c9-44d6-a501-b07f0e29b8b8,66.0,Other,2025-03-13,763.41
d7ac5329-d4b3-4a90-884e-a670ca5538b6,52.0,Male,2025-06-24,629.96
f65e7b4a-37fd-4991-9689-4eacaa94dcaf,65.0,Other,2024-03-05,139.93
7c6012bb-57ff-40a3-9a48-4a016e551d69,,Male,2024-11-08,42.2
be8deff8-ca36-4c7b-bc69-9c222768ddf0,35.0,Female,2024-04-12,921.64
f7abf051-8f5a-4e69-be17-62bc9b7a4b27,66.0,Other,2024-01-04,620.48
42e5027e-8ffe-4cfd-956e-796cad21eee8,56.0,Other,2024-11-29,798.57
6fae2675-28c8-40c3-9fd0-11745ddb2b53,49.0,Other,2025-03-22,486.71
78e32f62-d005-460f-8e39-503e9ff138eb,41.0,Other,2025-07-09,126.14
74b64794-3eae-4184-94a4-dd7808c78209,40.0,Female,2025-02-09,133.93
e32c1e4f-0458-4693-bc4e-68aadf766a6b,49.0,,2024-12-05,688.71
2f4aeca5-463e-4f12-aa44-d6ef95271f41,,Male,2025-09-06,436.0
05578fed-2aa4-49ff-89ec-6a13ef3e8078,29.0,Other,2025-07-11,208.52
3bc93988-d87e-4bc8-b365-95561a167fb1,66.0,Female,2024-08-05,496.68
9c39da87-51b5-410f-85ee-b47833c4e182,30.0,Male,2025-06-08,73.57
25c28c3f-83ab-48d6-a0a9-ca25c0fe06ba,40.0,Male,2025-01-11,586.15
3940ffa6-6d84-4bb4-8375-dbc5a09136fe,42.0,Male,2025-08-25,276.3
e50e17eb-9be4-4674-b36f-67dbfaf8b408,52.0,Male,2025-02-11,799.58
580046e6-1a7c-4fd8-9cc6-ad1a019d41c7,58.0,Male,2025-02-24,317.26
935cc079-20c5-4fec-ac73-96745f8a9d94,47.0,Male,2024-08-28,460.67
60378ac0-2245-45b7-abbd-f3306435bf8d,34.0,Female,2024-08-21,21.5
